"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"4338328e-b9d5-45ac-9481-1ccbc20aad25","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Δαχιναβάδης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::93;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::104","PLACE","http://pleiades.stoa.org/places/49956","Dachinabades","-0030/0300","22.5","77.5","region","VERIFIED","","","",""
"a5d1d717-d416-4cf6-8a46-d2ea8bd8e335","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","χώρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::116;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::120","","","","","","","","","geoname","","",""
"fcacb9e8-d24f-4f93-b3dd-ae3832b49bcd","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πρὸς ἀνατολὰς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::193;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::206","","","","","","","","","orientation|absolute","","",""
"c1db8da8-7bc2-4033-adff-b21b45181198","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","μεσόγειος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::207;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::216","","","","","","","","","geoname","","",""
"2e2ca24c-5d7b-4b1b-b804-9d9a381b384c","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","χώρας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::228;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::233","","","","","","","","","geoname","","",""
"e83b8ab0-55d3-491c-b7c4-12213cdad435","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ὄρη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::260;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::263","","","","","","","","","geoname","","",""
"ca00c847-cfb6-425e-8a6e-6d6088e4649a","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Γάγγου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::452;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[50]::458","PLACE","http://pleiades.stoa.org/places/59822","Ganges (river)","-0330/0640","25.621435","86.51155633333333","river","VERIFIED","","","",""
"6c5d8ba7-5896-4440-bcf0-95d8927d844c","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Δαχιναβάδει","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::19;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::30","PLACE","http://pleiades.stoa.org/places/49956","Dachinabades","-0030/0300","22.5","77.5","region","VERIFIED","","","",""
"f7309d85-51cf-4c61-babf-59f9fce3b5e9","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόρια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::56;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::63","","","","","","","","","geoname","","",""
"c816febc-0ec7-44b2-81ae-cbd2321ff42e","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Παίθανα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::65;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::72","PLACE","http://pleiades.stoa.org/places/50192","Paithana|Paithana, Paithan Skt.: Pratiṣṭhāna","-0030/0300","19.468043","75.385416","settlement","VERIFIED","","","",""
"eeaf2f6a-5c86-4a3e-8cdf-db5ecd7ee892","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρυγάζων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::82;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::91","PLACE","http://pleiades.stoa.org/places/59737","Barygaza|Barygaza, Bharuch","-0330/0300","21.712","72.993","settlement","VERIFIED","","","",""
"c75bad6b-b2cd-4fc2-8ddf-b05c035dec20","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πρὸς νότον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::118;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::128","","","","","","","","","orientation|absolute","","",""
"5a07a0b0-e769-4b48-afb8-bfb03d0612a7","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πρὸς ἀνατολὴν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::159;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::172","","","","","","","","","orientation|absolute","","",""
"65891735-9935-41eb-ae73-6411df1ed051","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πόλις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::179;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::184","","","","","","","","","geoname","","",""
"14757546-9375-4e21-aa43-ca04f31ef65b","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ταγάρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::193;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::199","PLACE","http://pleiades.stoa.org/places/50294","Tagara|Tagara, Ter","-0030/0300","18.301382","76.14594","settlement","VERIFIED","","","",""
"cba1170a-3a89-4ac3-9ab7-5a2cf2a78ca8","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρύγαζαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::270;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::279","PLACE","http://pleiades.stoa.org/places/59737","Barygaza|Barygaza, Bharuch","-0330/0300","21.712","72.993","settlement","VERIFIED","","","",""
"91d45b95-aeb4-4978-a3d1-a8cef55aa718","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Παιθάνων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::288;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::296","PLACE","http://pleiades.stoa.org/places/50192","Paithana|Paithana, Paithan Skt.: Pratiṣṭhāna","-0030/0300","19.468043","75.385416","settlement","VERIFIED","","","",""
"b7f54283-511c-4f56-be61-2704f9fcc44c","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ταγάρων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::327;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::334","PLACE","http://pleiades.stoa.org/places/50294","Tagara|Tagara, Ter","-0030/0300","18.301382","76.14594","settlement","VERIFIED","","","",""
"c130361c-2e9f-41f7-8aed-acdc8da218b6","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Λιμυρικῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::492;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::501","PLACE","http://pleiades.stoa.org/places/50092","Limyrike","-0030/0300","12.5","77.5","unknown","VERIFIED","","","",""
"0862f9b3-5e45-4622-af39-93220fabfc56","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","σταδίων ἑπτακισχιλίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::508;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::529","","","","","","","","","distance","","",""
"9bf06eae-7330-43fc-b856-9c18e2669eb4","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Αἰγιαλόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::547;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[51]::555","PLACE","http://sws.geonames.org/1263900","Mandapam","","9.27571","79.12362","","VERIFIED","","Aigialos; lots of search results, none in area|Based on Belfiore's commentary.","",""
"7a93f054-a4ae-4c0a-b630-f858c1a006d1","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόρια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::11;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::18","","","","","","","","","geoname","","",""
"6c1b1740-ad13-453b-8d7e-7168ec336e5a","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἀκαβαρου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::40;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::48","PLACE","","","","","","","NOT_IDENTIFIABLE","","Casson commentary says unidentified","",""
"0a1061a3-1909-46c9-805f-d965fcd9f7a2","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σούππαρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::50;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::58","PLACE","http://pleiades.stoa.org/places/50282","Souppara|Souppara, Sopara Skt.: Sūrpāraka","-0030/2100","19.434113","72.804527","settlement","VERIFIED","","","",""
"2d6daea0-2c19-4687-b113-442b34af52db","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Καλλίενα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::64;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::72","PLACE","http://pleiades.stoa.org/places/50023","Kalliena|Kalliena, Kalyan","-0030/0640","19.272784","73.139156","settlement","VERIFIED","","","",""
"479fdd39-ebdf-472f-b233-2989d97ab3f9","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πόλις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::73;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::78","","","","","","","","","geoname","","",""
"4c035f16-40cc-4c5f-bcdf-a4a4ccefda55","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σαραγάνου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::90;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::99","PERSON","","","","","","","","","Satakarni; according to Casson commentary lots of Andhran kings used this name (lots of results in wikidata as well so it is unclear which this is referring to).|is this a person? ""the elder Saraganus""?","",""
"61719fd9-9c4b-4524-aa3e-2aff5b38a9c9","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::123;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::131","","","","","","","","","geoname","","",""
"eb251293-f091-4fc4-9d95-aa3bd8da548a","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σανδάνην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::179;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::187","PERSON","","","","","","","","","Casson commentary says he must have been the Sakan official in charge of the area after it was taken over by them; no results on wikidata","",""
"271296c0-2d36-4579-8a75-e8ae7acb010d","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τόπους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::243;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::249","","","","","","","","","geoname","","",""
"5c56a09f-8883-4505-8559-34b486df3d63","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἑλληνικὰ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::267;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::275","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place.derivative","Greece","",""
"cd8958ea-9001-495f-ad8a-d389cb2e8732","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρύγαζαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::293;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[52]::302","PLACE","http://pleiades.stoa.org/places/59737","Barygaza|Barygaza, Bharuch","-0330/0300","21.712","72.993","settlement","VERIFIED","","","",""
"2154315f-9b4b-48f9-8f13-d83f31099854","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Καλλίεναν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::9;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::18","PLACE","http://pleiades.stoa.org/places/50023","Kalliena|Kalliena, Kalyan","-0030/0640","19.272784","73.139156","settlement","VERIFIED","","","",""
"623d1c76-7623-492c-8399-1a41468c746e","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόρια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::24;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::31","","","","","","","","","geoname","","",""
"a25dbe90-983c-4e25-9a2d-7fe18f117520","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σήμυλλα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::39;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::46","PLACE","http://pleiades.stoa.org/places/50261","Semylla|Semylla, Chaul","-0030/0300","18.521268","72.947229","settlement","VERIFIED","","","",""
"248fc7dd-ea52-4ea1-8be9-b72d64c18935","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Μανδαγόρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::51;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::60","PLACE","http://pleiades.stoa.org/places/50116","Mandagara?|Mandagara?, Bankot","-0030/0300","17.951342","73.03939","settlement","VERIFIED","","","",""
"a7610b66-4316-4a13-8f75-c19142638ca9","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Παλαιπάτμαι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::65;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::76","PLACE","http://pleiades.stoa.org/places/50196","Palaipatmai?|Palaipatmai?, Dabhol","-0030/0300","17.526305","73.302413","settlement","VERIFIED","","","",""
"a233f69b-b6e9-4be2-b03a-5f57dc4139dc","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Μελιζειγάρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::81;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::92","PLACE","http://pleiades.stoa.org/places/50133","Milizigeris?/Sigerus?|Milizigeris?/Sigerus?, Jaygarh","-0030/0300","17.294362","73.213429","settlement","VERIFIED","","","",""
"1dbcdb7b-ae17-4b0d-90c9-8d721aeeff91","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βυζάντιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::97;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::106","PLACE","http://pleiades.stoa.org/places/49929","Byzantion?|Byzantion?, Vijayadrug","-0030/0300","16.503036","73.339812","settlement","VERIFIED","","","",""
"1b3034d9-923f-4268-934d-5851ac5e8554","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τοπαρον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::108;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::115","PLACE","http://pleiades.stoa.org/places/50308","Toparon?|Toparon?, Devgarh","-0030/0300","16.220106","73.58469","settlement","VERIFIED","","","",""
"59f8e07d-16a2-4948-bb4b-7324ee23a27f","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τύραννος βοας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::120;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::133","PLACE","http://pleiades.stoa.org/places/50315","Tyrannosboas?|Tyrannosboas?, Malvan","-0030/0300","16.078557","73.472008","settlement","VERIFIED","","","",""
"cc2eb766-7a45-4338-b124-10a0dc22c8d3","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σησεκρείεναι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::141;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::153","PLACE","http://pleiades.stoa.org/places/50264","Sesekreienai? Inss.","-0030/0300","17.5","72.5","island-group","VERIFIED","","","",""
"80855f4e-435f-471a-8b8a-2cb43a1c638d","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","νῆσοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::164;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::169","","","","","","","","","geoname","","",""
"8b077ca5-71c3-434a-878d-15abbb2283ce","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Αἰγιδίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::180;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::188","PLACE","http://pleiades.stoa.org/places/49841","Aigidioi","-0030/0300","17.5","72.5","unknown","VERIFIED","@ana:#collective","","",""
"6284c00d-2613-4115-9d22-bbb35ba978b2","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Καινειτῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::199;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::208","PLACE","http://pleiades.stoa.org/places/50015","Kaineiton Nesos","-0030/0300","12.5","72.5","island","VERIFIED","@ana:#collective","","",""
"6ed0fc56-187e-48dd-bcf1-6c62ca9e708a","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Χερσόνησον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::228;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::238","PLACE","http://pleiades.stoa.org/places/49945","Chersonesos|Chersonesos, Karwar?","-0030/0300","14.811768","74.131102","settlement","VERIFIED","","","",""
"4456dd92-b3e2-4a31-b14a-013747d847c2","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τόπους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::249;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::255","","","","","","","","","geoname","","",""
"2fbb4bc4-9ff0-4302-acd5-75f2f0b2a957","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Λευκὴ νῆσος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::288;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::299","PLACE","http://pleiades.stoa.org/places/50091","Leuke (island)","-0030/0300","12.5","72.5","island","VERIFIED","","","",""
"605383c4-01c5-48e6-9d70-760786a92c78","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Νάουρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::306;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::312","PLACE","http://pleiades.stoa.org/places/50160","Naoura/Nitriae|Naoura/Nitriae, Honavar? (contra Casson 1989, 298)","-0030/0300","14.281472","74.449703","settlement","VERIFIED","","","",""
"fa0e632c-fbe0-4f5e-ba99-ba99388df85f","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Τύνδις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::317;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::323","PLACE","http://pleiades.stoa.org/places/50312","Tyndis|Tyndis, Ponnāni","-0030/0300","10.763548","75.926477","settlement","VERIFIED","","","",""
"557fc88a-28a9-4fe9-884d-7c95d73894bf","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόρια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::334;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::341","","","","","","","","","geoname","","",""
"0ba0f005-4978-424a-b061-54c01f5ab34f","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Λιμυρικῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::346;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::355","PLACE","http://pleiades.stoa.org/places/50092","Limyrike","-0030/0300","12.5","77.5","unknown","VERIFIED","","","",""
"cdecad32-4ca9-4920-9269-62bad6c012c9","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Μούζιρις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::373;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::381","PLACE","http://pleiades.stoa.org/places/50146","Muziris|Muziris, Cranganūr Tamil: Muciri","-0030/0640","10.153976","76.213146","settlement,port","VERIFIED","","","",""
"1f6d5277-eae2-416d-84e8-6d41950e8ca8","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Νελκύνδα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::386;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[53]::394","PLACE","http://pleiades.stoa.org/places/50165","Nelkynda|Nelkynda, Nirkunnam","-0030/0300","9.272624","76.558846","settlement","VERIFIED","","","",""
"ff7671eb-d8c0-4952-9a7f-177931c4c4bb","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Τύνδις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::23;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::29","PLACE","http://pleiades.stoa.org/places/50312","Tyndis|Tyndis, Ponnāni","-0030/0300","10.763548","75.926477","settlement","VERIFIED","","","",""
"560d1e96-34dd-421e-a7e5-6ae28b03e333","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Κηπροβότου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::30;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::40","PLACE","http://pleiades.stoa.org/places/50055","Kerobothros","-0030/0300","12.5","77.5","unknown","VERIFIED","","","",""
"47ca1eec-2011-4e1e-a5d8-9de5a915ce55","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","κώμη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::42;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::46","","","","","","","","","geoname","","",""
"eb73fdc4-c4d0-4430-a02b-8b6a0ee1e89b","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Μούζιρις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::75;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::83","PLACE","http://pleiades.stoa.org/places/50146","Muziris|Muziris, Cranganūr Tamil: Muciri","-0030/0640","10.153976","76.213146","settlement,port","VERIFIED","","","",""
"3e635d81-043e-4ade-8ecc-88831561da4d","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","βασιλείας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::84;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::93","","","","","","","","","geoname","","",""
"4592fc58-021e-448d-8009-f34a77c6a636","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἀριακῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::135;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::142","PLACE","http://pleiades.stoa.org/places/59700","Ariake/Larike","-0030/0300","22.5","72.5","unknown","VERIFIED","","","",""
"db8809f7-f33f-49bc-b874-950905847a3a","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἑλληνικοῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::181;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::191","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place.derivative","","",""
"d9586de5-811a-4d80-a943-80d09df23659","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ποταμὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::208;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::215","","","","","","","","","geoname","","",""
"e75caa00-fff9-4feb-b0cb-3d82015b825e","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Τύνδεως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::233;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::240","PLACE","http://pleiades.stoa.org/places/50312","Tyndis|Tyndis, Ponnāni","-0030/0300","10.763548","75.926477","settlement","VERIFIED","","","",""
"69ff9870-d74c-4a5e-9fb7-07ebe0575b2f","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ποταμοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::249;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::256","","","","","","","","","geoname","","",""
"d52b5233-6203-49dd-a8f7-a4644e9dcd43","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","θαλάσσης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::265;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::273","","","","","","","","","geoname","","",""
"d38235af-efa2-4962-ba02-ac464d95be3a","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","σταδίους πεντακοσίους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::274;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::295","","","","","","","","","distance","","",""
"bc8963fe-08b1-42e8-a0d3-119d6844d846","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Νελκύνδα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::333;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::341","PLACE","http://pleiades.stoa.org/places/50165","Nelkynda|Nelkynda, Nirkunnam","-0030/0300","9.272624","76.558846","settlement","VERIFIED","","","",""
"8d14dbf3-40d7-4131-a462-58226a3e4a6f","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","σταδίους μὲν ἀπὸ Μουζίρεως ἀπέχειν σχεδὸν πεντακοσίους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::342;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::396","","","","","","","","","distance","","",""
"8cbda8d3-7c2e-4afe-b134-ce0331a11931","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Μουζίρεως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::359;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::368","PLACE","http://pleiades.stoa.org/places/50146","Muziris|Muziris, Cranganūr Tamil: Muciri","-0030/0640","10.153976","76.213146","settlement,port","VERIFIED","","","",""
"ccbd7158-dee0-415a-84c5-2347896fc111","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ποταμοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::412;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::419","","","","","","","","","geoname","","",""
"4e2bf610-c19a-4122-84ff-7cdf115c1d05","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","θαλάσσης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::437;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[54]::445","","","","","","","","","geoname","","",""
