UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,Authority Link,First-level tag,Second-level tag,Typology,Visited or referenced,Other,COMMENTS,GROUP_ID,GROUP_ORDER
fad95350-f18b-493d-8da8-f8ca60cb0afa,anabasis_book7_english.txt,Laconians,char-offset:76219,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042,22.46082645,region,VERIFIED,Laconia|collective|ethnic|region,https://en.wikipedia.org/wiki/Laconia.,collective,ethnic,region,,,,,
738d0da5-09b1-4b30-9c3b-35bcb0df948d,anabasis_book7_english.txt,Xenophon,char-offset:76585,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
4237ae9d-68be-4eb8-a057-f62ed0eecab5,anabasis_book7_english.txt,Medosades,char-offset:76623,PERSON,,,,,,,,medosades|person,medosades,person,,,,,,,
93c4e2e8-c10f-4fad-9c6b-5788d6d897bc,anabasis_book7_english.txt,Medosades,char-offset:76861,PERSON,,,,,,,,medosades|person,medosades,person,,,,,,,
a142333f-e5ab-475e-aa1d-4852f52a4039,anabasis_book7_english.txt,Laconians,char-offset:76936,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042,22.46082645,region,VERIFIED,Laconia|collective|ethnic|region,https://en.wikipedia.org/wiki/Laconia.,collective,ethnic,region,,,,,
8deb3093-af1d-4bfc-8e37-564069f970f6,anabasis_book7_english.txt,Seuthes,char-offset:76959,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
4768a5a1-1990-4025-a9fa-670d33b89a11,anabasis_book7_english.txt,Seuthes,char-offset:77038,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
ffb558af-eb6f-41f5-b8d0-a8229bd4a088,anabasis_book7_english.txt,Xenophon,char-offset:77105,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
6d171349-c4fb-4f1d-867f-946aed20bc10,anabasis_book7_english.txt,Xenophon,char-offset:77239,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
bfdd032d-0038-49f1-abf6-e34120ac906c,anabasis_book7_english.txt,Seuthes,char-offset:77325,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
