UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,Authority Link,First-level tag,Second-level tag,Typology,Visited or referenced,Other,COMMENTS,GROUP_ID,GROUP_ORDER
da21b5f1-2204-47e2-980e-ad053b6294e4,anabasis_book6_english.txt,Byzantium,char-offset:27601,PLACE,http://pleiades.stoa.org/places/520985,"Constantinopolis|Byzantium|Byzantium/Byzantion/Constantinopolis, Istanbul",-0750/2100,41.012379,28.975926,"settlement,urban",VERIFIED,Byzantium|location|referenced,https://en.wikipedia.org/wiki/Byzantium.,location,,,referenced,,,,
374e33b5-166c-4bbf-86c9-01fc1953a24f,anabasis_book6_english.txt,Greece,char-offset:29236,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greece|location|region,https://en.wikipedia.org/wiki/Ancient_Greece.,location,,region,,,,,
198c3561-86e5-4237-b17b-9de759431baf,anabasis_book6_english.txt,Cyrus,char-offset:29373,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger.,person,,,,,,,
e7024545-2cc3-4989-b042-b5a0332b80cc,anabasis_book6_english.txt,Cyrus,char-offset:29676,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger.,person,,,,,,,
6ffa4eaf-2199-4dd1-812d-06bccc3bd7d3,anabasis_book6_english.txt,Greece,char-offset:29783,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greece|location|region,https://en.wikipedia.org/wiki/Ancient_Greece.,location,,region,,,,,
fc4f76fc-21e3-4bc5-9c60-85621a7968e3,anabasis_book6_english.txt,Xenophon,char-offset:29853,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
bac37597-09b5-461c-b3c9-434629d4c333,anabasis_book6_english.txt,Arcadian,char-offset:29996,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,Arcadia|collective|ethnic|region,https://en.wikipedia.org/wiki/Arcadia_(region).,collective,ethnic,region,,,,,
d8c96f3b-d641-400c-909d-743058b74fec,anabasis_book6_english.txt,Arcadians,char-offset:30054,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,Arcadia|collective|ethnic|region,https://en.wikipedia.org/wiki/Arcadia_(region).,collective,ethnic,region,,,,,
7af629c9-1b34-47c7-bfe5-f6fbcc034b9e,anabasis_book6_english.txt,Agasias the Stymphalian,char-offset:30678,PERSON,,,,,,,,Agasias|person,https://en.wikipedia.org/wiki/Agasias_of_https://en.wikipedia.org/wiki/Arcadia_(region)..,person,,,,,,,
f7b6d06e-1eb5-4d60-ba92-723367fc3b98,anabasis_book6_english.txt,the Stymphalian,char-offset:30686,PLACE,http://pleiades.stoa.org/places/570696,"Stymphalos|Stymphalos/Stymphelos, Stymphalia",-0750/0300,37.85932,22.45931,"theatre,settlement",VERIFIED,Stymphalus|person|ethnic|referenced,https://en.wikipedia.org/wiki/Stymphalus_(https://en.wikipedia.org/wiki/Arcadia_(region).).,person,ethnic,,referenced,,,,
90754e84-34af-4650-b56d-7db4dd8a59e9,anabasis_book6_english.txt,Hieronymus the Elean,char-offset:30714,PERSON,,,,,,,,hieronymus|person,hieronymus,person,,,,,,,
57309d93-0905-432b-9d9d-dc828770f647,anabasis_book6_english.txt,the Elean,char-offset:30725,PLACE,http://pleiades.stoa.org/places/570220,"Elis|Elis, Elis",-0750/0300,37.89131,21.37493,"theatre,settlement",VERIFIED,Elis|person|ethnic|region,https://en.wikipedia.org/wiki/Ancient_Elis.,person,ethnic,region,,,,,
be9bef69-a687-4378-a1db-16765630978f,anabasis_book6_english.txt,Arcadians,char-offset:30797,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,Arcadia|collective|ethnic|region,https://en.wikipedia.org/wiki/Arcadia_(region).,collective,ethnic,region,,,,,
5c20c42f-d075-4a9d-899e-98b064c06867,anabasis_book6_english.txt,Cheirisophus,char-offset:31109,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general).,person,,,,,,,
e92ef940-03cd-4b39-80c6-9016a7f558e8,anabasis_book6_english.txt,Neon the Asinaean,char-offset:31216,PERSON,,,,,,,,neon|person,neon,person,,,,,,,
54653733-74f8-40dd-8c3d-7c8d3f6d41e8,anabasis_book6_english.txt,the Asinaean,char-offset:31221,PLACE,http://pleiades.stoa.org/places/570123,Asinaeus/Coronaeus Sinus,-0030/0300,36.75,22.25,water-open,VERIFIED,AsinaeanGulf|person|ethnic|region,https://en.wikipedia.org/wiki/Messenian_Gulf.,person,ethnic,region,,,,,
d92c93da-dd3b-4edb-9cef-3f712b7deaba,anabasis_book6_english.txt,Xenophon,char-offset:31257,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
ac4805b3-d698-4488-871b-a2f6186c3668,anabasis_book6_english.txt,Arexion the Arcadian,char-offset:31678,PERSON,,,,,,,,Arexion|person,https://en.wikipedia.org/wiki/Arexion.,person,,,,,,,
669e698c-8a0c-4128-a74c-36396f009003,anabasis_book6_english.txt,the Arcadian,char-offset:31686,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,Arcadia|person|ethnic|region,https://en.wikipedia.org/wiki/Arcadia_(region).,person,ethnic,region,,,,,
a17d9dd2-2cf5-42e7-b5dc-844fa88766de,anabasis_book6_english.txt,Silanus the Ambraciot,char-offset:31704,PERSON,,,,,,,,Silanus|person,https://en.wikipedia.org/wiki/Silanus_of_Ambracia.,person,,,,,,,
727c2ef8-ed68-4c68-a26d-eefbd6ef7ff1,anabasis_book6_english.txt,the Ambraciot,char-offset:31712,PLACE,http://pleiades.stoa.org/places/530794,"Ambracia|Ambracus|Ambracus, Ambracus|Ambrakia/Ambracia, Arta",-0750/0300,39.04107,20.95316,settlement,VERIFIED,Ambracia|person|ethnic|referenced,https://en.wikipedia.org/wiki/Ambracia.,person,ethnic,,referenced,,,,
0f6b0df8-bb72-465c-9208-3bf84311ed79,anabasis_book6_english.txt,Heracleia,char-offset:31786,PLACE,http://pleiades.stoa.org/places/844944,"Heraclea|Heraclea/Herakleia, Karadeniz Ereğli",-0550/0640,41.284722,31.414722,settlement,VERIFIED,Heracleia|visited|location,https://en.wikipedia.org/wiki/Heraclea_Pontica.,location,,,visited,,,,
0a4046ca-3a0a-4463-b7bd-ac0356943709,anabasis_book6_english.txt,Xenophon,char-offset:32016,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
722cdd01-3907-4075-b9b2-378823469133,anabasis_book6_english.txt,Xenophon,char-offset:32775,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
2c5e1f7f-4e1e-428b-a0f6-bcaebdc745c5,anabasis_book6_english.txt,Cleander,char-offset:33251,PERSON,,,,,,,,Cleander|person,https://en.wikipedia.org/wiki/Cleander_of_Sparta.,person,,,,,,,
ed30b8bb-806c-4b5d-8484-6b3d280851a7,anabasis_book6_english.txt,the Lacedaemonian,char-offset:33261,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042,22.46082645,region,VERIFIED,Lacedaemon|person|ethnic|region|casestudy,https://en.wikipedia.org/wiki/Sparta.,person,ethnic,region,,casestudy,,,
62a5963e-5e3c-4045-bdea-ba059fb30dd3,anabasis_book6_english.txt,Byzantium,char-offset:33291,PLACE,http://pleiades.stoa.org/places/520985,"Constantinopolis|Byzantium|Byzantium/Byzantion/Constantinopolis, Istanbul",-0750/2100,41.012379,28.975926,"settlement,urban",VERIFIED,Byzantium|location|referenced,https://en.wikipedia.org/wiki/Byzantium.,location,,,referenced,,,,
9b108926-6a44-4a75-a8f1-059dca37df79,anabasis_book6_english.txt,Xenophon,char-offset:33489,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
4d513af5-0189-426d-a741-24532dec842f,anabasis_book6_english.txt,Xenophon,char-offset:33629,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
06c359c1-a679-46d2-9206-6e0ccfedb813,anabasis_book6_english.txt,Xenophon,char-offset:34088,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
48f4cb4f-64e7-4594-9742-f996d8881f97,anabasis_book6_english.txt,Xenophon,char-offset:34592,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
f4d571c8-b060-4153-82b4-705f084f6bc5,anabasis_book6_english.txt,Cleanor the Arcadian,char-offset:34611,PERSON,,,,,,,,cleanorthearcadian|person,cleanorthehttps://en.wikipedia.org/wiki/Arcadia_(region).n,person,,,,,,,
07912b30-8329-499d-8ce5-3d870020ffce,anabasis_book6_english.txt,the Arcadian,char-offset:34619,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,Arcadia|person|ethnic|region,https://en.wikipedia.org/wiki/Arcadia_(region).,person,ethnic,region,,,,,
6de41f58-9e8e-4a63-8805-8154a9c3f6da,anabasis_book6_english.txt,Neon,char-offset:34779,PERSON,,,,,,,,neon|person,neon,person,,,,,,,
6b67a0e0-7c28-40d2-ace1-ba4b630ad73b,anabasis_book6_english.txt,Cheirisophus,char-offset:34808,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general).,person,,,,,,,
b11e217c-f06c-423e-847c-e86ad0b6ce3e,anabasis_book6_english.txt,Heracleot,char-offset:34964,PLACE,http://pleiades.stoa.org/places/844944,"Heraclea|Heraclea/Herakleia, Karadeniz Ereğli",-0550/0640,41.284722,31.414722,settlement,VERIFIED,Heracleia|collective|ethnic|referenced,https://en.wikipedia.org/wiki/Heraclea_Pontica.,collective,ethnic,,referenced,,,,
1d3b6d07-ed54-4994-8151-c284d17c5c7f,anabasis_book6_english.txt,Pharnabazus,char-offset:35445,PERSON,,,,,,,,Pharnabazus|person,https://en.wikipedia.org/wiki/Pharnabazus_II.,person,,,,,,,
d717b1a7-c0c3-487f-8ebe-b99c8ff187c3,anabasis_book6_english.txt,Bithynians,char-offset:35494,PLACE,http://pleiades.stoa.org/places/511189,Bithynia (region),-0550/0640,41.01972392,31.50163508,region,VERIFIED,Bithynia|collective|ethnic|region,https://en.wikipedia.org/wiki/Bithynia.,collective,ethnic,region,,,,,
f10f4811-a78b-412d-91c6-7d4266a7289c,anabasis_book6_english.txt,Bithynians,char-offset:35535,PLACE,http://pleiades.stoa.org/places/511189,Bithynia (region),-0550/0640,41.01972392,31.50163508,region,VERIFIED,Bithynia|collective|ethnic|region,https://en.wikipedia.org/wiki/Bithynia.,collective,ethnic,region,,,,,
c956c3b9-3dd7-408e-ac75-06fe2efa45a4,anabasis_book6_english.txt,Greeks,char-offset:35561,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
ea045db6-a4eb-4a48-beb0-3cee8d250498,anabasis_book6_english.txt,Phrygia,char-offset:35598,PLACE,http://pleiades.stoa.org/places/609502,Phrygia,-0750/0640,38.75,29.75,region,VERIFIED,Phrygia|location|region,https://en.wikipedia.org/wiki/Phrygia.,location,,region,,,,,
3da04fe8-6cc9-4600-b38a-ff9c0cdfeece,anabasis_book6_english.txt,Xenophon,char-offset:35822,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
6a10029a-8e74-4a5b-b2fd-f5e250c52d81,anabasis_book6_english.txt,Greeks,char-offset:36212,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
a9d836b4-0cc7-4e14-9ac7-172438b10f38,anabasis_book6_english.txt,Bithynians,char-offset:36334,PLACE,http://pleiades.stoa.org/places/511189,Bithynia (region),-0550/0640,41.01972392,31.50163508,region,VERIFIED,Bithynia|collective|ethnic|region,https://en.wikipedia.org/wiki/Bithynia.,collective,ethnic,region,,,,,
9b33e376-5854-492b-9dd2-6247e386b9b7,anabasis_book6_english.txt,Greeks,char-offset:36474,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
33a12854-3f4f-4705-8f32-4a43c446d363,anabasis_book6_english.txt,Heracleia,char-offset:37087,PLACE,http://pleiades.stoa.org/places/844944,"Heraclea|Heraclea/Herakleia, Karadeniz Ereğli",-0550/0640,41.284722,31.414722,settlement,VERIFIED,Heracleia|visited|location,https://en.wikipedia.org/wiki/Heraclea_Pontica.,location,,,visited,,,,
9e4282b1-7849-42b9-944b-8496dd1d68c3,anabasis_book6_english.txt,Xenophon,char-offset:37161,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
8a2cae87-402f-4fa1-b025-c55abdc990ac,anabasis_book6_english.txt,Arexion the Parrhasian,char-offset:37357,PERSON,,,,,,,,Arexion|person,https://en.wikipedia.org/wiki/Arexion.,person,,,,,,,
6537961d-d96d-4f81-98fa-bbee36837b25,anabasis_book6_english.txt,the Parrhasian,char-offset:37365,PLACE,http://pleiades.stoa.org/places/570564,Parrasia,-0550/-0330,37.25,22.25,unknown,VERIFIED,Parrhasia|person|ethnic|region,https://en.wikipedia.org/wiki/Parrhasia_(https://en.wikipedia.org/wiki/Arcadia_(region).).,person,ethnic,region,,,,,
f2ca4c12-1790-4bc4-9dbb-e0638cdc49ca,anabasis_book6_english.txt,Xenophon,char-offset:37441,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
e1a2bf75-fdfb-418d-b1a9-403804d1c7c2,anabasis_book6_english.txt,Neon,char-offset:37754,PERSON,,,,,,,,neon|person,neon,person,,,,,,,
d191d63d-fbb9-45e2-80fb-cc1162b6f515,anabasis_book6_english.txt,Spithridates,char-offset:39132,PERSON,,,,,,,,spithridates|person|ambiguous,spithridates,person,,,,ambiguous,"See extended commentary for a full analysis, but this Spithridates may be the same one that fought and died to Alexander the Great, but difference in dates between the events here in the Anabasis and the Battle of Granicus make this improbable (though not impossible). So, we have refrained from concretely confalting the two here.",,
ed5cfd99-318c-41bc-9436-cc5063f00a65,anabasis_book6_english.txt,Rhathines,char-offset:39149,PERSON,,,,,,,,Rhathines|person|ambiguous,https://en.wikipedia.org/wiki/Rhosaces.,person,,,,ambiguous,"See extended commentary for a full analysis. Rhathines is a figure who appears to only be mentioned in the Anabasis and in conjunction with Spithridates. There is a very small possibility Xenophon could have misspelled Rhoesaces, the brother of the Spithridates who fought in the Battle of Granicus, but this is highly unlikely. The Greek names are very different (Ῥωσάκης vs  Ῥαθίνης)., and, as mentioned in the annotation on Spithridates, the time gap between the events of the Anabasis and Alexander the Great makes this improbable.|Update: After discussing this in a meeting, there is enough evidence with how Xenophon mentions Spithridates in the text to make a connection with the Spithridates mentioned by Diodorus. Similarly, Rhathines, while a bit more ambiguous due to the different spellings, can be connected to Rhoesaces mentioned by Diodorus and Arrian. Both Diodorus and Arrian already spell Rhoesaces differently (Ῥωσάκην and Ῥοισάκης respectively), so it's not unprecedented for Xenophon, writing at least a couple centuries before either of these, to spell the name differently. Additionally, it there is Wikidata used for Rhathines (under the name Ratines), though it is only used in one article written in Catalan. It may be beneficial to merge the Wikidata for Rhoesaces and Ratines, and update the English page to reflect this.",,
8f82070b-403a-4752-a68a-9f97d91a7c94,anabasis_book6_english.txt,Pharnabazus,char-offset:39201,PERSON,,,,,,,,Pharnabazus|person,https://en.wikipedia.org/wiki/Pharnabazus_II.,person,,,,,,,
898e73d0-a46c-44ae-88f4-e3928aae7f54,anabasis_book6_english.txt,Greeks,char-offset:39257,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
c642a816-4e25-476b-9445-66b34f61ca70,anabasis_book6_english.txt,Greeks,char-offset:39309,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
663463fa-e2e7-4618-a948-84ba702401bd,anabasis_book6_english.txt,Arexion,char-offset:39350,PERSON,,,,,,,,Arexion|person,https://en.wikipedia.org/wiki/Arexion.,person,,,,,,,
c4189d40-2514-4cbb-a413-ef253d706d95,anabasis_book6_english.txt,Greeks,char-offset:39381,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
4d9b5ebf-5cd1-425b-9c2a-fde2840fca09,anabasis_book6_english.txt,Xenophon,char-offset:39478,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
118f2e5d-8c98-4c07-a689-ca6c64a67fda,anabasis_book6_english.txt,Xenophon,char-offset:39856,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
42d93552-f45e-4f81-8b7e-7ec408378bb5,anabasis_book6_english.txt,Samolas the Achaean,char-offset:40376,PERSON,,,,,,,,samolas|person,samolas,person,,,,,,,
3e45d3b1-0ead-4b5e-8e82-61a29fc9d5a6,anabasis_book6_english.txt,the Achaean,char-offset:40384,PLACE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),-0750/0300,38.10212147,22.22458591,region,VERIFIED,Achaea|person|ethnic|region,https://en.wikipedia.org/wiki/Achaea.,person,ethnic,region,,,,,
5f5e2e6d-696f-4c25-992d-59402c9c2951,anabasis_book6_english.txt,Pyrrhias the Arcadian,char-offset:40507,PERSON,,,,,,,,pyyrhias|person,pyyrhias,person,,,,,,,
9f0de630-df21-403a-907e-5ba1595c7835,anabasis_book6_english.txt,the Arcadian,char-offset:40516,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,Arcadia|person|ethnic|region,https://en.wikipedia.org/wiki/Arcadia_(region).,person,ethnic,region,,,,,
75e04b26-efde-4abd-b812-5681283f5ede,anabasis_book6_english.txt,Phrasias the Athenian,char-offset:40575,PERSON,,,,,,,,phrasias|person,phrasias,person,,,,,,,
ca7cbf39-91ae-485d-8f0f-cc7965b05f3c,anabasis_book6_english.txt,the Athenian,char-offset:40584,PLACE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",-0750/2100,37.971687,23.726464,settlement,VERIFIED,Athens|person|ethnic|referenced,https://en.wikipedia.org/wiki/Athens.,person,ethnic,,referenced,,,,
5adeefb7-d817-4383-9320-e57cd545f498,anabasis_book6_english.txt,Xenophon,char-offset:40894,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
0c4cc31f-4289-48bc-bcf2-2cc9d97039b9,anabasis_book6_english.txt,Sophaenetus,char-offset:41060,PERSON,,,,,,,,Sophaenetus|person,https://en.wikipedia.org/wiki/Sophaenetus.,person,,,,,,,
8e62f59b-b2c5-43b5-af25-2dbb026bae86,anabasis_book6_english.txt,Xenophon,char-offset:41221,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
3d654296-6b1a-4b80-bdfb-3f68affaa916,anabasis_book6_english.txt,Euxine,char-offset:43164,PLACE,http://pleiades.stoa.org/places/1224,Pontus Euxinus,-0750/2100,43.0786852,34.7425505,water-open,VERIFIED,Euxine Sea|location|region,https://en.wikipedia.org/wiki/Black_Sea.,location,,region,,,,,
fbc077e6-7834-4c9a-a9fa-1cdf4d39ca42,anabasis_book6_english.txt,Greece,char-offset:44391,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greece|location|region,https://en.wikipedia.org/wiki/Ancient_Greece.,location,,region,,,,,
38285921-2260-4836-aa66-350b5ea217fd,anabasis_book6_english.txt,Heracles the Leader,char-offset:44417,PERSON,,,,,,,,Heracles|person|mythological,https://en.wikipedia.org/wiki/Heracles.,person,mythological,,,,,,
f055e76d-d5ef-40c4-9109-5b046a03a1f9,anabasis_book6_english.txt,Zeus Saviour,char-offset:45127,PERSON,,,,,,,,Zeus|person|mythological,https://en.wikipedia.org/wiki/Zeus.,person,mythological,,,,,,
1391f3b6-bb4f-4460-b627-2035d804cb2a,anabasis_book6_english.txt,Heracles Leader,char-offset:45141,PERSON,,,,,,,,Heracles|person|mythological,https://en.wikipedia.org/wiki/Heracles.,person,mythological,,,,,,
0c5c86e7-1c59-4762-8740-b1800bdc29ca,anabasis_book6_english.txt,Greeks,char-offset:45280,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
2295625a-49e7-4081-a0d2-187acad548f1,anabasis_book6_english.txt,Bithynians,char-offset:45492,PLACE,http://pleiades.stoa.org/places/511189,Bithynia (region),-0550/0640,41.01972392,31.50163508,region,VERIFIED,Bithynia|collective|ethnic|region,https://en.wikipedia.org/wiki/Bithynia.,collective,ethnic,region,,,,,
35b871a3-6741-423b-85fc-5af6397a7413,anabasis_book6_english.txt,Timasion,char-offset:45864,PERSON,,,,,,,,timasion|person,timasion,person,,,,,,,
8f877594-f14b-4990-8cf8-4e816759a7db,anabasis_book6_english.txt,Greek,char-offset:46020,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
f179168e-5781-4dc1-8e10-a9a6afcdf958,anabasis_book6_english.txt,Greeks,char-offset:46177,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
14ce47da-9343-4b66-ad5f-5c12fa507581,anabasis_book6_english.txt,Greeks,char-offset:46592,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
e3be8cbf-641f-4137-9ffa-aaf2a9cac6fb,anabasis_book6_english.txt,Pharnabazus,char-offset:46618,PERSON,,,,,,,,Pharnabazus|person,https://en.wikipedia.org/wiki/Pharnabazus_II.,person,,,,,,,
fb214e2e-6a32-4a0a-acb7-2d9a8f95d128,anabasis_book6_english.txt,Bithynian,char-offset:46674,PLACE,http://pleiades.stoa.org/places/511189,Bithynia (region),-0550/0640,41.01972392,31.50163508,region,VERIFIED,Bithynia|collective|ethnic|region,https://en.wikipedia.org/wiki/Bithynia.,collective,ethnic,region,,,,,
d6b78a0d-bd9e-497c-9765-87f490142eb1,anabasis_book6_english.txt,Greeks,char-offset:47193,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
fa934c9e-25b1-4f28-88ca-acd984e37024,anabasis_book6_english.txt,Greeks,char-offset:47705,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
cdc08d84-203b-4d86-b864-2e8541a0b619,anabasis_book6_english.txt,Cleander,char-offset:47729,PERSON,,,,,,,,Cleander|person,https://en.wikipedia.org/wiki/Cleander_of_Sparta.,person,,,,,,,
5508fe70-4214-4f5f-a57b-c2cf729cd1fc,anabasis_book6_english.txt,Greek,char-offset:48384,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
8b69d6c9-288d-4bf1-ada6-422ec8963707,anabasis_book6_english.txt,Xenophon,char-offset:48615,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
021a7929-debd-4f96-84ea-dac336fd1f24,anabasis_book6_english.txt,Xenophon,char-offset:48751,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
1ecfca07-24db-445f-b4a4-12ebd7f4792f,anabasis_book6_english.txt,Cleander,char-offset:48828,PERSON,,,,,,,,Cleander|person,https://en.wikipedia.org/wiki/Cleander_of_Sparta.,person,,,,,,,
0cadcf14-39b7-40c5-8e6b-55d32976ef4a,anabasis_book6_english.txt,Dexippus,char-offset:49165,PERSON,,,,,,,,dexippus|person,dexippus,person,,,,,,,
9b1f5a72-41f4-4a6d-8d98-382ecb019ff1,anabasis_book6_english.txt,Trapezus,char-offset:49205,PLACE,http://pleiades.stoa.org/places/857359,"Trapezus|Trapezous/Trapezus, Trabzon",-3200/2000,41.005877,39.728451,settlement,VERIFIED,Trapezus|location|referenced,https://en.wikipedia.org/wiki/Trabzon.,location,,,referenced,,,,
83147822-be8c-4151-8ad1-22e9205d92be,anabasis_book6_english.txt,Cleander,char-offset:49556,PERSON,,,,,,,,Cleander|person,https://en.wikipedia.org/wiki/Cleander_of_Sparta.,person,,,,,,,
4351bffc-132c-43dc-ae1b-b899d69a5435,anabasis_book6_english.txt,Cleander,char-offset:49600,PERSON,,,,,,,,Cleander|person,https://en.wikipedia.org/wiki/Cleander_of_Sparta.,person,,,,,,,
682f0448-7673-403a-aa88-a590b0792a6c,anabasis_book6_english.txt,Cleander,char-offset:49708,PERSON,,,,,,,,Cleander|person,https://en.wikipedia.org/wiki/Cleander_of_Sparta.,person,,,,,,,
e8343ac9-a2f8-4de4-949f-e48f43e0c5c0,anabasis_book6_english.txt,Agasias,char-offset:49722,PERSON,,,,,,,,Agasias|person,https://en.wikipedia.org/wiki/Agasias_of_https://en.wikipedia.org/wiki/Arcadia_(region)..,person,,,,,,,
64147b9f-c8a3-4e20-9eaf-db1163ecb3e6,anabasis_book6_english.txt,Dexippus,char-offset:49865,PERSON,,,,,,,,dexippus|person,dexippus,person,,,,,,,
c39a7700-5473-4b9b-89a2-8f092700caf5,anabasis_book6_english.txt,Cleander,char-offset:49997,PERSON,,,,,,,,Cleander|person,https://en.wikipedia.org/wiki/Cleander_of_Sparta.,person,,,,,,,
dbf08ed2-b367-4c12-a7f8-006160efa5e2,anabasis_book6_english.txt,Xenophon,char-offset:50027,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
